Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
16:29:29,2023-12-08,ACC499357,ACC247904,9809.364844249068,UK pounds,UK pounds,UK,USA,Cash Deposit,1.0,Normal_Small_Fan_Out
14:54:08,2022-10-07,8356261011.0,3688522269.0,7262.73,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:03:48,2022-10-07,6401579612.0,8678802420.0,10609.65,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
23:12:59,2023-02-17,ACC445488,ACC823826,8589.16569302497,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:13:58,2022-10-07,815197860.0,1786927494.0,15615.19,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:22:14,2022-10-07,703647888.0,1431561040.0,19823.2,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
14:50:08,2022-10-07,4360766055.0,6090011316.0,591.55,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
16:17:12,2022-10-07,7896804436.0,2566017326.0,72.44,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
03:16:47,2022-07-30,ACC859407,ACC491362,-7249.842067001803,UK pounds,US dollar,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
12:47:00,2022-10-07,6216316627.0,5466123934.0,7893.44,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
10:38:58,2022-10-07,1769527701.0,4308380343.0,441.4,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
23:31:36,2022-01-04,ACC233729,ACC782720,4686.10583883568,UK pounds,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
15:06:35,2022-10-07,7556603312.0,7965751880.0,423.44,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:09:43,2022-10-07,5982914936.0,7629589738.0,5727.58,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:06:54,2023-06-26,ACC414303,ACC954788,8753.359223935751,UK pounds,UK pounds,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
15:56:38,2022-10-07,4450631267.0,2982551092.0,629.95,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
07:49:15,2023-03-19,ACC703868,ACC207296,1960.8198255053585,UK pounds,Indian rupee,UK,Nigeria,Cheque,1.0,Normal_Small_Fan_Out
03:45:50,2023-12-25,ACC976643,ACC760287,15615.920624118142,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:37:47,2022-10-07,5042064131.0,5628674969.0,5528.57,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
08:38:16,2022-08-19,ACC535953,ACC135194,5309.062763417017,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
16:22:01,2022-10-07,7669236826.0,185269563.0,5657.84,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:42:07,2022-10-07,5764479195.0,6855935396.0,5867.1,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
16:08:46,2022-10-07,2911269043.0,22856168.0,12218.79,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Group
04:14:16,2022-07-27,ACC314626,ACC367850,-7313.49494826755,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
08:54:16,2023-08-16,ACC468792,ACC368681,-1144.482864542043,UK pounds,US dollar,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
05:36:50,2023-01-05,ACC385499,ACC601791,9176.324567636371,UK pounds,UK pounds,UK,Nigeria,Debit card,1.0,Normal_Small_Fan_Out
13:03:38,2022-10-07,1171263460.0,351184098.0,7173.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
12:18:07,2022-10-07,1491989064.0,5088960637.0,4404.09,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0.0,Normal_Fan_Out
13:36:00,2022-10-07,7060433286.0,7160736915.0,5034.83,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
13:15:46,2022-10-07,5133265154.0,3539466560.0,153.82,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
12:10:15,2022-10-07,4227185318.0,8894839430.0,346.72,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:14:29,2022-10-07,3686931597.0,731490931.0,72.67,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:50:26,2022-10-07,2136023308.0,2650600631.0,5952.12,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
16:23:51,2022-10-07,3135122329.0,8335225856.0,542.42,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
23:24:03,2022-03-06,ACC199360,ACC541692,-3630.920436080497,UK pounds,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
13:04:51,2022-10-07,9450567744.0,9858405154.0,3892.5,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:51:24,2022-10-07,2797271466.0,7981094247.0,7750.92,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:06:31,2022-10-07,2365007895.0,2695185687.0,7876.6,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
20:04:26,2023-06-28,ACC142216,ACC606913,2259.2770292388395,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
15:38:03,2022-10-07,8465013530.0,2534644942.0,16798.88,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
16:50:57,2023-07-19,ACC427803,ACC820998,2844.495118520535,UK pounds,Indian rupee,Japan,USA,Debit card,1.0,Normal_Small_Fan_Out
12:04:53,2022-10-07,1378784400.0,7780773895.0,5134.46,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
13:17:43,2022-10-07,7421451752.0,887047763.0,11421.91,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:11:41,2022-10-07,7324127303.0,8211145636.0,5637.91,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
13:38:25,2022-10-07,4670225407.0,302893104.0,2647.87,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
23:31:01,2023-01-27,ACC543950,ACC934110,5391.011841488824,UK pounds,UK pounds,UK,Mexico,Debit card,1.0,Normal_Small_Fan_Out
11:41:20,2022-10-07,9053053995.0,6646502650.0,5672.42,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
15:13:03,2022-10-07,3452368468.0,2111706195.0,14838.3,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:15:39,2022-10-07,372595155.0,6163750657.0,585.5,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
10:57:14,2022-10-07,5310672783.0,4729254795.0,88014.57,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Plus_Mutual
09:45:09,2023-09-19,ACC235143,ACC935423,1434.345930886965,UK pounds,Mexican Peso,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
14:18:52,2022-10-07,6057444675.0,9968750046.0,12843.63,UK pounds,Euro,UK,Germany,Cross-border,0.0,Normal_Fan_Out
13:13:58,2022-10-07,7434320725.0,2647394696.0,3459.51,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:57:33,2022-10-07,1840293182.0,3116242508.0,723.72,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:50:56,2023-08-31,ACC546511,ACC331352,-6170.741035940647,UK pounds,Naira,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
19:07:36,2022-02-11,ACC689809,ACC949431,8405.652278891517,UK pounds,Naira,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
08:34:24,2023-09-26,ACC347193,ACC323096,2225.752591971716,Yen,Mexican Peso,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
13:23:01,2022-10-07,3012603098.0,1694189962.0,463.7,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
15:09:37,2022-10-07,7814060053.0,6444220418.0,9605.25,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:23:52,2022-10-07,1439240302.0,9971122994.0,3476.49,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
11:47:34,2022-10-07,6344889589.0,4534846021.0,961.37,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
15:37:23,2022-10-07,7421451752.0,804519509.0,6151.67,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
16:04:09,2022-12-29,ACC410255,ACC762099,-3066.159526305227,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
12:41:23,2022-10-07,9945801937.0,3542584170.0,98.52,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:56:24,2022-10-07,2797271466.0,9982628328.0,7134.01,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
07:37:21,2023-03-14,ACC389868,ACC562574,9117.200620968695,UK pounds,UK pounds,Japan,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:04:23,2022-10-07,7924551009.0,7199625988.0,15772.75,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
14:05:02,2022-10-07,3452368468.0,8619713223.0,14199.79,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
14:26:15,2022-10-07,3719446634.0,7344049758.0,1285.05,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:53:49,2022-10-07,3259746649.0,310698558.0,276.46,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
15:03:38,2022-10-07,7809214140.0,7403581265.0,6776.31,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
15:56:48,2022-10-07,264095857.0,1316458123.0,13363.9,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_In
10:35:34,2022-10-07,5606024775.0,8646193759.0,1239.61,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
10:41:19,2022-10-07,2365007895.0,835293711.0,4702.76,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
16:19:11,2023-08-20,ACC656612,ACC674593,-2571.555186366076,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
14:26:21,2022-10-07,5931838828.0,8407065812.0,16581.0,UK pounds,Turkish lira,UK,Turkey,Cross-border,0.0,Normal_Periodical
14:42:28,2022-10-07,8456279067.0,1212654276.0,7066.61,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:59:28,2022-10-07,5637735379.0,8157033255.0,133.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
08:36:28,2022-02-02,ACC975694,ACC741114,277.8734774019458,Yen,UK pounds,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
12:59:47,2022-10-07,1378784400.0,8436759372.0,6175.76,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
11:39:53,2022-10-07,6086421020.0,674564051.0,14188.48,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
16:54:02,2022-10-07,7669236826.0,4294761058.0,7388.45,UK pounds,Euro,UK,Austria,Cross-border,0.0,Normal_Fan_Out
14:39:43,2022-10-07,1817870453.0,8046761705.0,774.86,Yen,UK pounds,Japan,UK,Cross-border,0.0,Normal_Small_Fan_Out
11:28:35,2022-09-17,ACC882606,ACC230928,2417.236878738323,UK pounds,UK pounds,Japan,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
14:05:51,2022-10-07,7501327339.0,1073749339.0,15818.8,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:12:04,2022-10-07,1139916404.0,6855935396.0,4583.38,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
14:50:22,2022-10-07,3803336972.0,5619558941.0,1548.9,UK pounds,Euro,UK,Austria,Cross-border,0.0,Normal_Small_Fan_Out
12:20:37,2022-10-07,5042064131.0,5628674969.0,5512.75,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
00:29:59,2022-04-17,ACC273348,ACC555105,-1080.5207815296117,UK pounds,US dollar,Japan,Mexico,Cash Deposit,1.0,Normal_Small_Fan_Out
14:56:28,2022-10-07,1422283326.0,153564875.0,1707.47,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
12:35:56,2022-10-07,100386724.0,5800480436.0,750.54,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
05:49:50,2023-02-04,ACC432636,ACC127557,-4803.011932727187,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1.0,Normal_Small_Fan_Out
16:09:06,2022-10-07,5402012602.0,6209821345.0,998.39,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
22:31:42,2022-03-08,ACC511371,ACC338083,462.3362715463418,UK pounds,UK pounds,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
13:04:03,2022-10-07,5764479195.0,6855935396.0,5771.01,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
16:08:34,2022-10-07,8278557354.0,526000358.0,3192.16,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
19:52:03,2022-06-12,ACC750653,ACC768036,7404.971234346585,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
00:11:21,2022-09-23,ACC501595,ACC153619,-5310.641940614632,UK pounds,UK pounds,UK,India,Cash Deposit,1.0,Normal_Small_Fan_Out
13:03:05,2022-10-07,8987848252.0,1896020736.0,5825.69,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
22:46:58,2023-07-18,ACC819212,ACC843737,-5076.564024503897,UK pounds,Mexican Peso,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
10:59:28,2022-10-07,8203229522.0,8818164834.0,4712.95,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
21:04:56,2022-02-26,ACC371750,ACC579777,-3235.983577473561,Yen,Indian rupee,Japan,Nigeria,Cheque,1.0,Normal_Small_Fan_Out
14:41:48,2022-10-07,6150012318.0,5109623450.0,4754.18,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
15:59:23,2022-10-07,7673084360.0,6444220418.0,9844.44,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
14:52:32,2022-10-07,7667423444.0,2197432652.0,20006.75,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
09:50:51,2023-01-15,ACC202616,ACC578704,3666.188526188304,UK pounds,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
11:24:14,2022-04-03,ACC936514,ACC685681,-3631.568453262279,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:14:21,2022-09-20,ACC566782,ACC189418,-349.7594703548448,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:56:09,2022-10-07,4839307489.0,5228783575.0,1536.04,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
00:59:26,2022-06-26,ACC594985,ACC169729,2959.906847947056,Yen,US dollar,UK,Nigeria,Debit card,1.0,Normal_Small_Fan_Out
11:46:49,2022-10-07,2797271466.0,5633100295.0,8689.25,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:43:56,2022-10-07,6298761733.0,884333911.0,1307.17,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
13:03:55,2022-10-07,5359860218.0,6624071688.0,715.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:43:24,2023-09-01,ACC955863,ACC695516,27.45969267173677,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
12:45:45,2022-10-07,1002754336.0,59113258.0,2430.48,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
13:40:50,2022-10-07,1293033026.0,4401714175.0,5896.14,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:28:25,2022-10-07,3598275150.0,8663661643.0,3669.52,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Mutual
02:49:59,2022-11-13,ACC957805,ACC689413,10546.945142676735,UK pounds,UK pounds,Japan,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
15:19:36,2022-10-07,5432863425.0,1393486147.0,196.49,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
14:57:58,2022-10-07,5141181153.0,9207253495.0,664.91,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
02:40:08,2023-03-23,ACC510078,ACC326960,14379.526487042254,Yen,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
12:10:26,2022-10-07,1497614989.0,8824436599.0,3713.43,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
15:36:12,2022-10-07,9529928225.0,4173195094.0,6507.75,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
05:26:39,2023-07-20,ACC934720,ACC239189,-1060.9731342033956,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
11:36:41,2022-10-07,9168588789.0,4889197724.0,8189.38,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Periodical
14:16:51,2022-10-07,6628929693.0,133396548.0,4226.22,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Group
12:53:28,2022-10-07,3944744151.0,4884600118.0,625.17,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:59:20,2023-12-05,ACC397776,ACC633619,-4782.737879043975,UK pounds,Naira,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
23:33:27,2023-09-20,ACC911488,ACC351850,5654.836326553645,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
17:53:19,2022-03-18,ACC129761,ACC994295,299.70747567194485,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:44:03,2022-10-07,6116657264.0,7749320382.0,10544.36,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:26:00,2022-04-28,ACC905743,ACC400404,2084.8541464578666,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
21:04:16,2022-06-26,ACC973986,ACC354614,13487.829586177742,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
01:59:31,2022-02-15,ACC143280,ACC862695,-4702.011835416311,UK pounds,US dollar,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
16:53:41,2022-10-07,9469442466.0,3066321263.0,18813.61,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:33:55,2022-10-07,8952177221.0,3031188286.0,11765.92,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
16:07:24,2022-10-07,4708458782.0,8839867535.0,619.22,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:50:41,2022-10-07,4203072348.0,8715127537.0,1181.17,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:08:53,2022-10-07,6741147793.0,587855779.0,3567.93,UK pounds,Dirham,UK,France,Cross-border,0.0,Normal_Small_Fan_Out
10:55:48,2023-11-23,ACC875694,ACC520924,-5751.205654151115,UK pounds,Indian rupee,UK,USA,Cash Deposit,1.0,Normal_Small_Fan_Out
10:48:21,2023-02-07,ACC541925,ACC210438,1644.3143851693658,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
09:09:04,2023-07-01,ACC707650,ACC281129,102.69849403432272,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
11:47:25,2022-10-07,1921988708.0,674947283.0,211.95,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:02:58,2022-10-07,3567089560.0,4547973270.0,6623.92,UK pounds,Euro,UK,Italy,Cross-border,0.0,Normal_Periodical
13:46:30,2022-10-07,1615142471.0,6034997194.0,5762.0,Albanian lek,UK pounds,Albania,UK,Cross-border,0.0,Normal_Fan_In
15:23:35,2023-02-08,ACC468896,ACC786299,-233.22133203001977,UK pounds,Mexican Peso,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:38:16,2022-10-07,9392700144.0,5622502267.0,19963.98,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
19:25:23,2022-04-24,ACC187797,ACC750252,6079.956705720335,UK pounds,Naira,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
14:52:59,2022-10-07,9777593536.0,5735283216.0,513.29,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
22:54:36,2022-02-19,ACC203323,ACC899721,-5270.077284422329,UK pounds,UK pounds,UK,USA,Cash Deposit,1.0,Normal_Small_Fan_Out
16:02:11,2022-10-07,5982914936.0,7504808702.0,16882.6,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
12:01:47,2022-10-07,2797271466.0,7981094247.0,7586.0,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:55:38,2022-10-07,6922300884.0,1320927231.0,5964.79,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
11:26:06,2022-10-07,8815281448.0,1418836768.0,7617.18,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
04:33:58,2023-09-08,ACC986300,ACC210630,-907.278526826466,UK pounds,Mexican Peso,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
15:07:02,2022-10-07,2206902878.0,5109623450.0,9789.16,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
17:31:50,2022-12-24,ACC558130,ACC602652,-788.4662314295583,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:38:58,2022-10-07,2434664247.0,6807695942.0,204.92,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
13:13:39,2023-07-07,ACC229734,ACC529535,8158.971778630941,UK pounds,Mexican Peso,UK,Nigeria,Cash Withdrawal,1.0,Normal_Small_Fan_Out
16:02:42,2022-10-07,2978655617.0,4945232791.0,5257.45,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:06:43,2022-10-07,2365007895.0,4301159904.0,5671.45,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
13:23:00,2022-10-07,8456279067.0,8572828015.0,5623.12,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:20:23,2022-10-07,4082552798.0,4173195094.0,11909.06,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
12:46:24,2022-10-07,703647888.0,1431561040.0,19782.73,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
09:26:10,2022-01-18,ACC928607,ACC801473,227.4087038753541,UK pounds,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:44:16,2022-10-07,3168051873.0,5677353991.0,4875.1,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
21:20:39,2023-07-09,ACC593436,ACC942304,-6560.918800621171,UK pounds,Indian rupee,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
15:55:34,2022-10-07,7962647150.0,9040048346.0,3145.27,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
16:48:49,2022-10-07,6116657264.0,1509953998.0,7870.64,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
09:40:43,2023-11-23,ACC805581,ACC382142,-6590.341742042857,Yen,UK pounds,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
11:16:39,2022-08-09,ACC142753,ACC192434,-841.020511971059,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
15:52:06,2022-12-20,ACC997200,ACC768859,-6414.849282515613,UK pounds,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
08:06:54,2022-07-29,ACC902922,ACC286800,-3876.664403444957,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:43:46,2022-10-07,6212392715.0,8619444777.0,16871.8,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Periodical
03:33:21,2022-02-17,ACC603814,ACC300728,11919.813091820986,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
13:35:01,2022-10-07,8952177221.0,4269977194.0,7348.74,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
11:31:14,2022-10-07,3688525533.0,8678802420.0,22234.43,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
04:40:54,2022-03-19,ACC743585,ACC501331,8762.638107056457,Yen,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
05:29:43,2022-12-26,ACC947400,ACC437009,-5009.996807901806,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:49:06,2022-10-07,7523088692.0,7244592169.0,1049.83,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
12:58:36,2022-10-07,2101877453.0,621060264.0,10437.69,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
14:59:18,2022-10-07,9686132794.0,7198324572.0,285.38,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
12:43:55,2022-10-07,4316483340.0,3488425844.0,6282.38,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:28:51,2022-10-07,5264015348.0,6646502650.0,8535.66,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
13:04:23,2022-10-07,4117755003.0,6646502650.0,8452.54,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
15:12:52,2022-10-07,190346689.0,5103043844.0,6440.79,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_In
13:00:06,2022-10-07,3213805967.0,9600420220.0,14298.42,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
14:06:56,2022-10-07,9810891111.0,9728487540.0,7978.15,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:30:34,2022-10-07,462614523.0,1498907373.0,11775.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
03:42:50,2022-05-06,ACC278353,ACC531642,4130.787231836667,UK pounds,UK pounds,Japan,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
18:05:38,2023-01-30,ACC363514,ACC977118,4821.746003800392,Yen,UK pounds,UK,India,Credit card,1.0,Normal_Small_Fan_Out
13:03:48,2022-03-12,ACC566501,ACC226322,-665.3294665332678,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
